time,x,y,yaw,speed,speed_error,cross_track_error,yaw_rate,thrust_L,thrust_R,steer_L,steer_R,min_cost
201.5600,-2.4476,-147.5807,-1.2649,1.2877,0.0123,0.0973,0.0063,264.4040,341.1649,-0.0877,0.1010,43.7953
201.6600,-2.4085,-147.7032,-1.2643,1.2876,0.0124,0.1959,-0.0040,262.4266,341.2022,-0.0874,0.1011,75.8529
201.7560,-2.3695,-147.8257,-1.2639,1.2874,0.0126,0.3168,0.0093,261.6789,341.8462,-0.0873,0.1014,121.9799
201.8520,-2.3304,-147.9482,-1.2634,1.2873,0.0127,0.4421,0.0050,258.1910,343.7541,-0.0869,0.1016,174.0738
201.9840,-2.2914,-148.0707,-1.2630,1.2871,0.0129,0.5005,0.0025,259.1058,345.8475,-0.0865,0.1020,103.9557
202.0560,-2.2523,-148.1932,-1.2624,1.2870,0.0130,0.3752,0.0182,264.8598,347.3554,-0.0863,0.1022,60.6026
202.1600,-2.2133,-148.3156,-1.2619,1.2868,0.0132,0.2531,0.0030,265.9873,350.7284,-0.0860,0.1027,39.4425
202.2640,-2.1743,-148.4381,-1.2614,1.2867,0.0133,0.1429,-0.0060,271.8955,349.6767,-0.0857,0.1031,36.4334
202.3560,-2.1352,-148.5606,-1.2610,1.2866,0.0134,0.0992,-0.0055,273.3021,349.2798,-0.0853,0.1034,43.6983
202.4600,-2.0962,-148.6832,-1.2604,1.2865,0.0135,0.1798,-0.0135,264.6123,349.5489,-0.0850,0.1036,71.0047
202.5560,-2.0571,-148.8058,-1.2601,1.2866,0.0134,0.2966,-0.0078,261.9539,348.9359,-0.0846,0.1040,115.3650
202.6600,-2.0179,-148.9286,-1.2597,1.2868,0.0132,0.4205,-0.0048,259.0546,345.9263,-0.0842,0.1043,173.8415
202.7560,-1.9787,-149.0515,-1.2593,1.2871,0.0129,0.5266,-0.0025,255.3282,348.9449,-0.0839,0.1046,116.8120
202.8600,-1.9395,-149.1745,-1.2590,1.2875,0.0125,0.4012,-0.0027,259.6051,349.1078,-0.0835,0.1049,72.7051
202.9880,-1.9003,-149.2975,-1.2586,1.2878,0.0122,0.2791,-0.0003,259.5664,353.4223,-0.0833,0.1050,49.0304
203.0600,-1.8610,-149.4205,-1.2583,1.2882,0.0118,0.1677,-0.0200,256.5889,355.8466,-0.0830,0.1053,37.7460
203.1600,-1.8217,-149.5436,-1.2580,1.2886,0.0114,0.1083,-0.0017,260.7547,358.8172,-0.0827,0.1056,48.7662
203.2600,-1.7824,-149.6666,-1.2576,1.2889,0.0111,0.1694,0.0050,259.5690,357.3560,-0.0826,0.1058,67.2862
203.3600,-1.7430,-149.7897,-1.2573,1.2893,0.0107,0.2812,-0.0167,253.3884,359.1182,-0.0824,0.1060,113.3340
203.4600,-1.7036,-149.9128,-1.2570,1.2898,0.0102,0.4036,-0.0180,251.3392,356.8159,-0.0821,0.1063,166.2531
203.5600,-1.6641,-150.0361,-1.2567,1.2902,0.0098,0.5293,0.0202,246.4075,355.0607,-0.0820,0.1067,241.5132
203.6560,-1.6245,-150.1593,-1.2563,1.2908,0.0092,0.4231,0.0030,241.8544,357.1588,-0.0819,0.1071,80.4883
203.7440,-1.5848,-150.2826,-1.2559,1.2913,0.0087,0.3010,-0.0027,244.4888,357.3662,-0.0818,0.1071,55.2936
203.8440,-1.5451,-150.4058,-1.2555,1.2917,0.0083,0.1888,0.0162,241.1514,358.1729,-0.0814,0.1076,40.8574
203.9800,-1.5056,-150.5281,-1.2551,1.2913,0.0087,0.1195,-0.0135,240.0133,358.0362,-0.0811,0.1080,42.9044
204.0400,-1.4654,-150.6524,-1.2546,1.2928,0.0072,0.1625,0.0110,241.1223,359.9691,-0.0808,0.1082,69.1314
204.1480,-1.4253,-150.7762,-1.2541,1.2938,0.0062,0.2691,0.0017,239.6116,362.2585,-0.0807,0.1083,103.5082
204.2440,-1.3857,-150.8980,-1.2537,1.2927,0.0073,0.3881,0.0082,239.5522,360.6141,-0.0807,0.1084,154.2451
204.3400,-1.3457,-151.0209,-1.2531,1.2928,0.0072,0.5128,-0.0095,237.4757,355.8818,-0.0803,0.1089,221.4636
204.4360,-1.3056,-151.1437,-1.2527,1.2929,0.0071,0.4432,-0.0225,237.4584,355.5015,-0.0801,0.1090,94.1782
204.5480,-1.2657,-151.2656,-1.2520,1.2920,0.0080,0.3221,-0.0180,243.1063,354.0367,-0.0797,0.1091,56.9183
204.6440,-1.2254,-151.3885,-1.2516,1.2923,0.0077,0.2084,0.0040,247.0666,352.4608,-0.0797,0.1092,40.0990
204.7440,-1.1848,-151.5121,-1.2511,1.2932,0.0068,0.1287,-0.0090,249.8584,349.6964,-0.0796,0.1094,46.2879
204.8400,-1.1445,-151.6343,-1.2508,1.2928,0.0072,0.1526,-0.0122,245.1722,351.1031,-0.0795,0.1094,57.9194
204.9720,-1.1045,-151.7557,-1.2503,1.2914,0.0086,0.2503,-0.0007,246.4674,349.9388,-0.0793,0.1095,94.7353
205.0200,-1.0640,-151.8782,-1.2502,1.2914,0.0086,0.3682,0.0060,242.8260,353.3514,-0.0794,0.1096,141.9748
205.1240,-1.0640,-151.8782,-1.2502,1.2914,0.0086,0.3682,0.0060,242.7546,351.4969,-0.0793,0.1098,148.9423
205.2240,-1.0267,-151.9907,-1.2499,1.2912,0.0088,0.4815,-0.0032,241.6341,346.7113,-0.0792,0.1100,202.4639
205.3160,-0.9846,-152.1178,-1.2497,1.2909,0.0091,0.4707,-0.0150,242.9591,350.1643,-0.0791,0.1100,97.7469
205.4240,-0.9456,-152.2350,-1.2495,1.2906,0.0094,0.3530,-0.0077,245.9758,351.6735,-0.0791,0.1102,61.5461
205.5240,-0.9050,-152.3571,-1.2493,1.2902,0.0098,0.2367,0.0035,246.6103,349.9911,-0.0791,0.1100,41.9768
205.6200,-0.8644,-152.4790,-1.2491,1.2897,0.0103,0.1432,0.0117,248.3973,352.6841,-0.0792,0.1101,37.3521
205.7200,-0.8237,-152.6008,-1.2491,1.2892,0.0108,0.1341,0.0137,252.9510,356.3803,-0.0792,0.1101,51.2304
205.8200,-0.7829,-152.7225,-1.2490,1.2886,0.0114,0.2200,-0.0092,252.8782,356.0798,-0.0791,0.1101,84.5969
205.9560,-0.7421,-152.8441,-1.2490,1.2881,0.0119,0.3343,0.0050,253.7958,352.5812,-0.0790,0.1099,123.9601
206.0160,-0.7012,-152.9658,-1.2489,1.2876,0.0124,0.4561,-0.0115,252.6066,350.2327,-0.0789,0.1099,184.5291
206.1160,-0.6586,-153.0923,-1.2490,1.2872,0.0128,0.4953,-0.0065,253.9860,350.9300,-0.0791,0.1097,102.2214
206.2200,-0.6159,-153.2189,-1.2490,1.2868,0.0132,0.3669,-0.0272,254.4076,352.6093,-0.0791,0.1096,63.1823
206.3200,-0.5747,-153.3406,-1.2491,1.2865,0.0135,0.2486,-0.0032,257.1996,353.4693,-0.0789,0.1097,39.0750
206.4200,-0.5335,-153.4624,-1.2493,1.2863,0.0137,0.1483,0.0177,260.7874,353.7002,-0.0790,0.1097,38.2716
206.5080,-0.4921,-153.5841,-1.2494,1.2862,0.0138,0.1233,-0.0215,261.5457,353.5770,-0.0792,0.1094,48.8105
206.6160,-0.4507,-153.7059,-1.2496,1.2861,0.0139,0.2037,-0.0155,258.0961,353.4073,-0.0792,0.1094,71.2366
206.7160,-0.4092,-153.8278,-1.2497,1.2861,0.0139,0.3177,0.0067,259.8743,351.3023,-0.0792,0.1094,118.3117
206.8120,-0.3676,-153.9497,-1.2501,1.2862,0.0138,0.4399,0.0032,260.6007,349.9559,-0.0792,0.1095,173.5090
206.9440,-0.3292,-154.0619,-1.2502,1.2864,0.0136,0.5225,0.0107,262.3327,348.8702,-0.0793,0.1094,107.9569
207.0080,-0.2858,-154.1889,-1.2506,1.2867,0.0133,0.3922,0.0007,264.6352,347.4725,-0.0793,0.1092,65.1968
207.1080,-0.2423,-154.3158,-1.2509,1.2870,0.0130,0.2657,0.0120,267.6126,346.3882,-0.0792,0.1091,37.6872
207.2160,-0.2037,-154.4282,-1.2512,1.2874,0.0126,0.1642,-0.0207,267.5560,347.6221,-0.0794,0.1088,26.5920
207.3120,-0.1585,-154.5602,-1.2516,1.2878,0.0122,0.1086,-0.0112,270.4001,342.2366,-0.0793,0.1088,44.1165
207.4120,-0.1164,-154.6824,-1.2521,1.2883,0.0117,0.1802,-0.0152,273.5389,342.3143,-0.0793,0.1086,64.1033
207.5080,-0.0743,-154.8047,-1.2526,1.2887,0.0113,0.2942,-0.0122,271.0909,340.1660,-0.0796,0.1083,107.1426
207.6040,-0.0355,-154.9173,-1.2531,1.2892,0.0108,0.4074,-0.0060,266.7353,339.9014,-0.0798,0.1081,155.1655
207.7080,0.0100,-155.0495,-1.2538,1.2898,0.0102,0.5296,-0.0137,268.0435,338.4372,-0.0800,0.1080,106.9082
207.8080,0.0522,-155.1719,-1.2544,1.2903,0.0097,0.4028,-0.0272,270.6747,336.9052,-0.0803,0.1078,58.1493
207.9440,0.0911,-155.2846,-1.2551,1.2908,0.0092,0.2884,-0.0005,273.4251,338.7169,-0.0804,0.1076,35.2047
208.0120,0.1366,-155.4168,-1.2559,1.2913,0.0087,0.1630,-0.0033,273.6274,340.0355,-0.0805,0.1076,28.5606
208.1080,0.1788,-155.5392,-1.2566,1.2918,0.0082,0.0951,-0.0023,276.3614,338.3706,-0.0806,0.1074,34.0831
208.2120,0.2211,-155.6616,-1.2573,1.2922,0.0078,0.1583,-0.0057,278.1831,342.1256,-0.0809,0.1071,56.5804
208.3120,0.2633,-155.7840,-1.2581,1.2926,0.0074,0.2731,-0.0073,273.7454,338.0487,-0.0810,0.1070,94.1034
208.4080,0.3055,-155.9065,-1.2589,1.2929,0.0071,0.3971,0.0025,272.0286,337.5500,-0.0810,0.1069,155.5217
208.5120,0.3477,-156.0290,-1.2597,1.2933,0.0067,0.5238,-0.0225,269.0373,338.2457,-0.0814,0.1069,222.9832
208.6200,0.3900,-156.1515,-1.2604,1.2937,0.0063,0.4171,-0.0087,264.5051,337.5824,-0.0817,0.1066,69.4565
208.7080,0.4322,-156.2740,-1.2613,1.2940,0.0060,0.2912,-0.0230,265.9648,339.1767,-0.0818,0.1063,42.0233
208.8000,0.4743,-156.3965,-1.2621,1.2944,0.0056,0.1709,-0.0022,267.8459,337.5184,-0.0819,0.1063,29.7190
208.9320,0.5165,-156.5190,-1.2628,1.2946,0.0054,0.0849,-0.0182,267.9365,337.1247,-0.0822,0.1060,27.6634
208.9880,0.5586,-156.6415,-1.2634,1.2948,0.0052,0.1370,-0.0017,268.0127,338.6535,-0.0823,0.1058,51.7083
209.0840,0.6007,-156.7639,-1.2641,1.2949,0.0051,0.2527,-0.0137,264.6512,336.4997,-0.0826,0.1057,87.6241
209.1800,0.6427,-156.8863,-1.2648,1.2950,0.0050,0.3773,-0.0242,265.1486,331.8297,-0.0828,0.1055,137.0500
209.2840,0.6847,-157.0086,-1.2654,1.2950,0.0050,0.5043,-0.0347,260.1859,329.6020,-0.0830,0.1051,205.3598
209.3840,0.7267,-157.1309,-1.2659,1.2949,0.0051,0.4327,-0.0215,261.3562,327.7176,-0.0830,0.1051,68.2793
209.4840,0.7685,-157.2531,-1.2665,1.2948,0.0052,0.3060,-0.0095,261.5635,325.7368,-0.0831,0.1049,38.9706
209.5800,0.8103,-157.3752,-1.2670,1.2945,0.0055,0.1831,-0.0050,265.7539,326.8808,-0.0833,0.1048,24.7102
209.6760,0.8520,-157.4971,-1.2675,1.2941,0.0059,0.0818,-0.0030,263.3562,326.9557,-0.0837,0.1044,24.2938
209.7760,0.8935,-157.6189,-1.2679,1.2935,0.0065,0.1143,-0.0112,264.9096,328.9920,-0.0840,0.1043,40.5314
209.9080,0.9349,-157.7406,-1.2685,1.2928,0.0072,0.2292,-0.0210,264.9954,331.9067,-0.0842,0.1042,80.2144
209.9760,0.9763,-157.8622,-1.2689,1.2920,0.0080,0.3534,-0.0133,264.8865,331.5618,-0.0845,0.1039,132.4294
210.0760,1.0175,-157.9837,-1.2694,1.2912,0.0088,0.4798,-0.0120,263.7324,328.1971,-0.0848,0.1036,190.9164
210.1760,1.0585,-158.1050,-1.2697,1.2902,0.0098,0.4556,-0.0145,266.8974,329.9109,-0.0851,0.1034,81.3886
210.2760,1.0995,-158.2263,-1.2702,1.2893,0.0107,0.3293,0.0060,271.2624,331.9537,-0.0853,0.1031,39.7791
210.3760,1.1403,-158.3476,-1.2706,1.2883,0.0117,0.2054,-0.0055,274.9080,329.3673,-0.0854,0.1032,25.3365
210.4720,1.1811,-158.4688,-1.2709,1.2873,0.0127,0.0933,-0.0012,272.8936,327.9234,-0.0856,0.1030,23.1623
210.5720,1.2217,-158.5900,-1.2712,1.2863,0.0137,0.0890,0.0050,272.3030,329.2043,-0.0859,0.1028,38.9920
210.6680,1.2622,-158.7113,-1.2716,1.2854,0.0146,0.1996,0.0110,274.2321,328.2630,-0.0859,0.1027,68.3087
210.7640,1.3026,-158.8325,-1.2719,1.2845,0.0155,0.3232,0.0115,274.2525,326.7902,-0.0860,0.1027,113.5079
210.8960,1.3429,-158.9539,-1.2722,1.2837,0.0163,0.4492,-0.0025,272.5192,329.1847,-0.0861,0.1027,173.1067
210.9640,1.3831,-159.0752,-1.2726,1.2830,0.0170,0.4856,-0.0028,277.1314,331.7282,-0.0863,0.1025,90.0806
211.0600,1.4231,-159.1966,-1.2729,1.2823,0.0177,0.3593,-0.0102,275.9348,337.1063,-0.0862,0.1025,48.3645
211.1560,1.4631,-159.3181,-1.2733,1.2817,0.0183,0.2347,0.0015,274.9481,338.1255,-0.0864,0.1025,24.2505
211.2560,1.5029,-159.4396,-1.2736,1.2812,0.0188,0.1173,0.0105,273.7068,339.7106,-0.0865,0.1024,24.2089
211.3520,1.5427,-159.5613,-1.2739,1.2808,0.0192,0.0721,-0.0072,274.5779,340.8828,-0.0868,0.1022,32.6452
211.4560,1.5824,-159.6830,-1.2742,1.2806,0.0194,0.1716,-0.0228,274.7836,341.3518,-0.0870,0.1021,65.7997
211.5520,1.6220,-159.8049,-1.2744,1.2804,0.0196,0.2942,-0.0125,274.0166,340.6835,-0.0871,0.1023,101.3561
211.6520,1.6615,-159.9270,-1.2745,1.2804,0.0196,0.4203,-0.0065,267.6712,340.8645,-0.0871,0.1023,161.2322
211.7560,1.7010,-160.0492,-1.2747,1.2805,0.0195,0.5151,-0.0047,265.6604,342.2358,-0.0872,0.1020,104.5324
211.8840,1.7405,-160.1715,-1.2747,1.2807,0.0193,0.3883,0.0015,267.0756,344.8647,-0.0871,0.1021,61.1720
211.9560,1.7799,-160.2939,-1.2748,1.2810,0.0190,0.2631,0.0093,267.2878,346.3383,-0.0873,0.1018,32.5653
212.0560,1.8192,-160.4164,-1.2747,1.2813,0.0187,0.1440,0.0058,267.6009,348.1877,-0.0872,0.1019,24.2509
212.1560,1.8585,-160.5390,-1.2746,1.2817,0.0183,0.0733,-0.0052,267.2293,346.4323,-0.0873,0.1018,36.1030
212.2560,1.8978,-160.6617,-1.2745,1.2821,0.0179,0.1523,0.0073,266.6605,345.5073,-0.0870,0.1020,58.2169
212.3520,1.9370,-160.7845,-1.2744,1.2826,0.0174,0.2725,0.0087,267.2001,343.1857,-0.0869,0.1022,95.7198
212.4520,1.9762,-160.9073,-1.2740,1.2832,0.0168,0.3982,-0.0000,263.6667,341.9639,-0.0869,0.1023,152.1811
212.5480,2.0153,-161.0303,-1.2738,1.2837,0.0163,0.5256,-0.0095,262.4983,340.3557,-0.0868,0.1024,225.8796
212.6640,2.0544,-161.1533,-1.2736,1.2843,0.0157,0.4129,0.0007,261.0943,336.3069,-0.0865,0.1026,69.3219
212.7560,2.0935,-161.2763,-1.2734,1.2849,0.0151,0.2879,0.0027,260.4865,339.3487,-0.0862,0.1028,43.5505
212.8840,2.1325,-161.3994,-1.2730,1.2854,0.0146,0.1690,0.0048,263.9804,340.2755,-0.0859,0.1030,33.0678
212.9480,2.1714,-161.5224,-1.2728,1.2859,0.0141,0.0874,-0.0165,261.7409,341.7939,-0.0856,0.1033,36.8972
213.0480,2.2103,-161.6454,-1.2725,1.2862,0.0138,0.1414,0.0047,261.4377,344.6713,-0.0852,0.1037,58.3498
213.1440,2.2491,-161.7684,-1.2723,1.2865,0.0135,0.2561,0.0135,258.2044,344.5521,-0.0852,0.1040,92.4471
213.2440,2.2879,-161.8913,-1.2720,1.2868,0.0132,0.3801,0.0017,253.4603,346.2157,-0.0851,0.1043,144.8815
213.3320,2.3263,-162.0134,-1.2718,1.2861,0.0139,0.5056,-0.0075,250.9607,344.8675,-0.0848,0.1046,215.6830
213.4240,2.3263,-162.0134,-1.2718,1.2861,0.0139,0.5056,-0.0075,248.4524,342.3263,-0.0846,0.1047,212.7532
213.5320,2.3652,-162.1366,-1.2715,1.2867,0.0133,0.4380,-0.0022,250.9737,342.5198,-0.0843,0.1052,85.8799
213.6200,2.4039,-162.2596,-1.2712,1.2870,0.0130,0.3138,0.0042,250.1139,343.0917,-0.0843,0.1052,52.5512
213.7160,2.4427,-162.3826,-1.2709,1.2872,0.0128,0.1962,0.0032,250.1661,345.7738,-0.0842,0.1053,40.4857
213.8520,2.4783,-162.4956,-1.2706,1.2873,0.0127,0.1126,-0.0100,250.8634,347.9583,-0.0840,0.1057,41.0908
213.9160,2.5170,-162.6182,-1.2703,1.2872,0.0128,0.1281,0.0055,252.7474,349.1073,-0.0841,0.1057,58.7635
214.0160,2.5588,-162.7506,-1.2700,1.2871,0.0129,0.2399,-0.0037,251.1483,351.7744,-0.0841,0.1058,94.6212
214.1160,2.5975,-162.8731,-1.2696,1.2868,0.0132,0.3605,-0.0007,251.7874,351.5852,-0.0839,0.1061,143.7155
214.2120,2.6331,-162.9856,-1.2693,1.2866,0.0134,0.4750,0.0145,245.5618,350.0291,-0.0837,0.1064,199.4588
214.3160,2.6749,-163.1178,-1.2690,1.2863,0.0137,0.4655,0.0072,243.6466,353.4152,-0.0835,0.1067,98.0420
214.4160,2.7121,-163.2352,-1.2686,1.2860,0.0140,0.3475,0.0052,242.7413,357.7543,-0.0831,0.1072,63.2666
214.5160,2.7525,-163.3624,-1.2683,1.2857,0.0143,0.2259,-0.0165,244.0811,357.2706,-0.0830,0.1074,48.4745
214.6120,2.7914,-163.4847,-1.2678,1.2854,0.0146,0.1327,-0.0005,241.5635,362.6540,-0.0827,0.1077,43.1212
214.7160,2.8303,-163.6069,-1.2675,1.2851,0.0149,0.1307,-0.0035,243.8617,359.3759,-0.0826,0.1080,57.9473
214.8440,2.8693,-163.7291,-1.2670,1.2848,0.0152,0.2224,-0.0038,246.7253,359.1736,-0.0823,0.1081,88.7772
214.9160,2.9083,-163.8513,-1.2666,1.2846,0.0154,0.3387,0.0070,240.9457,358.0045,-0.0820,0.1085,133.3446
215.0160,2.9475,-163.9735,-1.2660,1.2844,0.0156,0.4614,-0.0130,234.0628,358.6449,-0.0819,0.1086,197.8393
215.1160,2.9867,-164.0957,-1.2656,1.2842,0.0158,0.4949,0.0007,231.4740,359.6432,-0.0816,0.1089,111.4651
215.2080,3.0261,-164.2178,-1.2651,1.2841,0.0159,0.3721,-0.0095,237.5539,363.3915,-0.0816,0.1089,72.7740
215.3200,3.0655,-164.3400,-1.2646,1.2840,0.0160,0.2548,-0.0112,242.4997,366.7823,-0.0812,0.1091,49.7515
215.4120,3.1050,-164.4621,-1.2640,1.2838,0.0162,0.1561,0.0032,244.1545,367.2829,-0.0809,0.1093,45.3518
215.5120,3.1415,-164.5743,-1.2635,1.2837,0.0163,0.1267,0.0127,245.7571,370.7828,-0.0807,0.1094,52.8865
215.6120,3.1843,-164.7060,-1.2630,1.2835,0.0165,0.2046,0.0145,247.4426,372.0481,-0.0805,0.1095,81.1453
215.7120,3.2210,-164.8183,-1.2625,1.2834,0.0166,0.3068,-0.0082,245.4948,369.4110,-0.0804,0.1096,117.8385
215.8400,3.2609,-164.9403,-1.2620,1.2834,0.0166,0.4273,0.0160,241.8838,369.3462,-0.0805,0.1098,174.8414
215.9080,3.3010,-165.0624,-1.2614,1.2835,0.0165,0.5323,0.0092,242.0549,370.2005,-0.0806,0.1097,126.8014
216.0160,3.3443,-165.1944,-1.2609,1.2838,0.0162,0.3989,-0.0050,241.6671,371.2596,-0.0804,0.1098,77.3782
216.1160,3.3847,-165.3167,-1.2604,1.2841,0.0159,0.2799,-0.0155,242.7977,368.9738,-0.0804,0.1099,50.9511
216.2160,3.4252,-165.4391,-1.2599,1.2845,0.0155,0.1752,0.0180,243.7803,367.0851,-0.0803,0.1100,47.1622
216.3200,3.4658,-165.5615,-1.2594,1.2850,0.0150,0.1276,0.0008,245.2824,370.0062,-0.0802,0.1101,49.4111
216.4120,3.5065,-165.6840,-1.2589,1.2856,0.0144,0.1874,0.0045,249.4423,369.5602,-0.0802,0.1103,72.0783
216.5160,3.5474,-165.8065,-1.2584,1.2861,0.0139,0.2954,0.0070,249.6334,370.2261,-0.0801,0.1103,114.9871
216.6120,3.5884,-165.9291,-1.2579,1.2868,0.0132,0.4158,0.0038,244.9109,366.6043,-0.0802,0.1101,173.1483
216.7120,3.6279,-166.0468,-1.2575,1.2874,0.0126,0.5353,0.0037,243.3943,362.3494,-0.0802,0.1101,237.8100
216.8480,3.6708,-166.1744,-1.2572,1.2881,0.0119,0.4182,0.0135,243.7200,362.4680,-0.0802,0.1101,90.0320
216.9080,3.7122,-166.2971,-1.2567,1.2889,0.0111,0.2969,0.0048,246.1763,364.0218,-0.0803,0.1100,60.0816
217.0120,3.7536,-166.4199,-1.2564,1.2897,0.0103,0.1869,0.0003,240.0264,366.1647,-0.0806,0.1098,51.5060
217.1080,3.7952,-166.5426,-1.2560,1.2904,0.0096,0.1236,-0.0120,238.9469,365.3618,-0.0808,0.1097,53.8016
217.2120,3.8369,-166.6653,-1.2557,1.2910,0.0090,0.1708,0.0137,238.3997,363.7795,-0.0808,0.1097,78.3843
217.3040,3.8786,-166.7880,-1.2552,1.2917,0.0083,0.2768,0.0020,238.8183,363.0034,-0.0807,0.1098,117.6847
217.4080,3.9204,-166.9106,-1.2548,1.2922,0.0078,0.3971,0.0077,237.9110,358.6118,-0.0805,0.1099,171.7448
217.5040,3.9574,-167.0185,-1.2544,1.2927,0.0073,0.5067,-0.0155,235.9346,359.4319,-0.0804,0.1100,228.0090
217.6120,4.0044,-167.1557,-1.2540,1.2931,0.0069,0.4325,0.0153,236.8217,357.2685,-0.0804,0.1097,113.8214
217.7080,4.0414,-167.2634,-1.2535,1.2934,0.0066,0.3239,0.0003,235.4221,358.9076,-0.0805,0.1096,84.2274
217.8480,4.0885,-167.4003,-1.2531,1.2936,0.0064,0.1947,-0.0045,233.2014,359.2238,-0.0806,0.1095,70.5091
217.9160,4.1307,-167.5225,-1.2526,1.2937,0.0063,0.1164,0.0082,231.9345,362.8395,-0.0808,0.1095,78.2011
218.0120,4.1729,-167.6445,-1.2522,1.2936,0.0064,0.1501,0.0182,228.2012,365.5156,-0.0808,0.1095,87.1430
218.1080,4.2151,-167.7664,-1.2516,1.2934,0.0066,0.2545,-0.0025,228.7848,368.1364,-0.0808,0.1095,127.8435
218.2120,4.2573,-167.8881,-1.2511,1.2932,0.0068,0.3744,-0.0023,224.9145,372.4904,-0.0809,0.1095,184.1872
218.3080,4.2996,-168.0097,-1.2504,1.2928,0.0072,0.4987,0.0127,220.2391,370.1166,-0.0808,0.1095,246.5357
218.4000,4.3420,-168.1312,-1.2498,1.2923,0.0077,0.4499,0.0097,216.9540,376.0409,-0.0807,0.1097,150.2068
218.5000,4.3844,-168.2525,-1.2490,1.2918,0.0082,0.3255,0.0020,214.6270,381.9562,-0.0808,0.1097,114.4247
218.5920,4.4268,-168.3738,-1.2481,1.2912,0.0088,0.2063,-0.0092,209.7809,388.2094,-0.0808,0.1098,101.8024
218.6920,4.4693,-168.4949,-1.2472,1.2906,0.0094,0.1105,0.0018,207.8361,392.7926,-0.0806,0.1100,107.6552
218.8240,4.5119,-168.6160,-1.2461,1.2900,0.0100,0.1215,0.0277,200.3538,399.9846,-0.0804,0.1102,126.4600
218.8920,4.5546,-168.7369,-1.2448,1.2893,0.0107,0.2241,-0.0002,194.3181,403.9122,-0.0801,0.1106,155.0061
218.9840,4.5969,-168.8566,-1.2434,1.2874,0.0126,0.3431,-0.0038,190.8210,404.5923,-0.0797,0.1111,206.6012
219.0800,4.6395,-168.9767,-1.2418,1.2861,0.0139,0.4667,0.0135,184.8162,408.1620,-0.0795,0.1115,265.1558
219.1840,4.6827,-169.0980,-1.2401,1.2862,0.0138,0.4741,0.0108,176.5105,413.6699,-0.0792,0.1119,190.3098
219.2800,4.7259,-169.2191,-1.2381,1.2860,0.0140,0.3477,0.0217,172.3086,418.2393,-0.0792,0.1122,151.3148
219.3800,4.7693,-169.3399,-1.2360,1.2857,0.0143,0.2238,0.0208,166.3818,423.7833,-0.0790,0.1125,136.1133
219.4840,4.8127,-169.4606,-1.2337,1.2853,0.0147,0.1108,0.0135,159.0264,434.6204,-0.0785,0.1133,131.5560
219.5760,4.8562,-169.5810,-1.2312,1.2848,0.0152,0.0855,0.0065,155.0495,441.6195,-0.0781,0.1140,148.7679
219.6760,4.8999,-169.7013,-1.2284,1.2842,0.0158,0.1873,0.0238,145.7086,448.9209,-0.0778,0.1146,178.9462
219.8080,4.9437,-169.8214,-1.2254,1.2835,0.0165,0.3090,0.0188,141.5637,454.0816,-0.0772,0.1155,214.3759
219.8760,4.9877,-169.9414,-1.2223,1.2828,0.0172,0.4342,0.0242,134.3861,461.0712,-0.0767,0.1163,291.1971
219.9760,5.0318,-170.0613,-1.2188,1.2821,0.0179,0.4992,0.0505,127.2731,470.5403,-0.0763,0.1171,214.6028
220.0760,5.0762,-170.1810,-1.2152,1.2814,0.0186,0.3720,0.0455,118.0357,479.1137,-0.0762,0.1177,177.5022
220.1800,5.1208,-170.3006,-1.2112,1.2808,0.0192,0.2454,0.0507,111.8006,485.6476,-0.0758,0.1185,147.6832
220.2760,5.1657,-170.4200,-1.2071,1.2801,0.0199,0.1208,0.0250,102.1048,496.5068,-0.0751,0.1195,130.4396
220.3760,5.2108,-170.5394,-1.2027,1.2795,0.0205,0.0391,0.0475,93.7258,506.8492,-0.0746,0.1204,148.2270
220.4760,5.2562,-170.6586,-1.1980,1.2789,0.0211,0.1449,0.0460,86.4364,514.7203,-0.0742,0.1212,169.4152
220.5720,5.3015,-170.7767,-1.1930,1.2772,0.0228,0.2690,0.0390,74.4089,523.0310,-0.0737,0.1222,199.9459
220.6800,5.3477,-170.8960,-1.1879,1.2772,0.0228,0.3961,0.0425,65.9444,528.6396,-0.0731,0.1233,260.6099
220.8200,5.3942,-171.0151,-1.1823,1.2770,0.0230,0.5235,0.0258,55.2466,533.2011,-0.0723,0.1245,326.4037
220.8800,5.4411,-171.1339,-1.1765,1.2768,0.0232,0.4029,0.0485,45.7512,541.5158,-0.0715,0.1257,257.4810
220.9800,5.4884,-171.2526,-1.1704,1.2766,0.0234,0.2754,0.0598,36.0551,547.6826,-0.0711,0.1267,216.5408
221.0800,5.5360,-171.3709,-1.1641,1.2762,0.0238,0.1484,0.0827,29.7002,561.1401,-0.0703,0.1278,201.9158
221.1800,5.5841,-171.4890,-1.1575,1.2759,0.0241,0.0282,0.0845,24.9148,569.7737,-0.0696,0.1291,205.5660
221.2800,5.6326,-171.6068,-1.1506,1.2754,0.0246,0.1100,0.0745,16.4364,573.3781,-0.0689,0.1304,220.8372
221.3760,5.6815,-171.7243,-1.1434,1.2749,0.0251,0.0749,0.0678,12.1770,580.7853,-0.0683,0.1317,117.3127
221.4760,5.7310,-171.8415,-1.1360,1.2743,0.0257,0.0736,0.0752,6.1780,583.7761,-0.0678,0.1330,127.3401
